am_sid,rgn_id,rgn_name,sciname
W-Pol-129959,1,Barents Sea,Cirratulus cirratus
URM-Cn-10258,1,Barents Sea,Pelagia noctiluca
URM-Cn-10097,1,Barents Sea,Atolla vanhoeffeni
URM-Cn-6099,1,Barents Sea,Astrangia solitaria
URM-Cn-5081,1,Barents Sea,Caryophyllia smithii
URM-Cn-5097,1,Barents Sea,Cladocora debilis
W-Msc-140480,1,Barents Sea,Mytilus edulis
W-Bry-111062,1,Barents Sea,Aetea anguina
W-Msc-141636,1,Barents Sea,Cuthona viridis
W-Msc-153507,1,Barents Sea,Flabellina verrucosa
W-Msc-139908,1,Barents Sea,Facelina bostoniensis
ITS-206422,1,Barents Sea,Atylus vedlomensis
W-Iso-118474,1,Barents Sea,Cyathura carinata
W-Iso-119048,1,Barents Sea,Idotea neglecta
W-Cum-110462,1,Barents Sea,Iphinoe trispinosa
ITS-90210,1,Barents Sea,Siriella armata
SLB-98584,1,Barents Sea,Siriella clausi
ITS-90304,1,Barents Sea,Paramysis arenosa
ITS-90531,1,Barents Sea,Schistomysis spiritus
ITS-90682,1,Barents Sea,Leptomysis mediterranea
W-Iso-118994,1,Barents Sea,Gnathia maxillaris
W-Iso-118917,1,Barents Sea,Limnoria lignorum
W-Iso-118467,1,Barents Sea,Anthura gracilis
ITS-94295,1,Barents Sea,Hippomedon denticulatus
ITS-93666,1,Barents Sea,Dexamine spinosa
ITS-93994,1,Barents Sea,Bathyporeia pilosa
ITS-96451,1,Barents Sea,Palaemon serratus
SLB-10306,1,Barents Sea,Hippolyte varians
ITS-94526,1,Barents Sea,Monoculodes carinatus
SLB-9802,1,Barents Sea,Philocheras trispinosus
W-Bch-107278,1,Barents Sea,Pirimela denticulata
SLB-27940,1,Barents Sea,Verruca stroemia
W-Msc-140294,1,Barents Sea,Lutraria angustior
W-Msc-141579,1,Barents Sea,Macoma balthica
W-Msc-138990,1,Barents Sea,Acanthocardia aculeata
W-Msc-140870,1,Barents Sea,Gari fervensis
W-Msc-140869,1,Barents Sea,Gari depressa
W-Msc-141912,1,Barents Sea,Dosinia lupinus
W-Msc-140728,1,Barents Sea,Mysia undata
W-Msc-139410,1,Barents Sea,Corbula gibba
W-Bry-111197,1,Barents Sea,Callopora lineata
W-Bry-111196,1,Barents Sea,Callopora dumerilii
URM-2-1888,1,Barents Sea,Ascidia callosa
URM-2-1958,1,Barents Sea,Ascidia virginea
URM-2-1969,1,Barents Sea,Phallusia mammillata
URM-2-3419,1,Barents Sea,Molgula occulta
URM-2-3564,1,Barents Sea,Halocynthia pyriformis
URM-2-1165,1,Barents Sea,Phoxichilidium femoratum
URM-2-474,1,Barents Sea,Callipallene phantoma
URM-2-785,1,Barents Sea,Nymphon gracile
W-Gtr-114506,1,Barents Sea,Halichaetonotus aculifer
W-Gtr-114595,1,Barents Sea,Mesodasys laticaudatus
W-Gtr-114607,1,Barents Sea,Macrodasys caudatus
W-Gtr-114688,1,Barents Sea,Paraturbanella teissieri
W-Gtr-114692,1,Barents Sea,Turbanella cornuta
W-Cha-105440,1,Barents Sea,Parasagitta elegans
W-Cep-104906,1,Barents Sea,Branchiostoma lanceolatum
ITS-175187,1,Barents Sea,Mergus serrator
ITS-175144,1,Barents Sea,Bucephala islandica
ITS-175145,1,Barents Sea,Bucephala albeola
ITS-175147,1,Barents Sea,Clangula hyemalis
ITS-175149,1,Barents Sea,Histrionicus histrionicus
ITS-175153,1,Barents Sea,Polysticta stelleri
ITS-175155,1,Barents Sea,Somateria mollissima
ITS-175160,1,Barents Sea,Somateria spectabilis
ITS-175163,1,Barents Sea,Melanitta fusca
ITS-174536,1,Barents Sea,Fulmarus glacialis
ITS-175171,1,Barents Sea,Melanitta nigra
ITS-176971,1,Barents Sea,Alca torda
ITS-176808,1,Barents Sea,Larus hyperboreus
ITS-176821,1,Barents Sea,Larus fuscus
ITS-176832,1,Barents Sea,Larus canus
ITS-176858,1,Barents Sea,Larus melanocephalus
ITS-176985,1,Barents Sea,Cepphus grylle
ITS-560740,1,Barents Sea,Larus armenicus
W-Msc-231749,1,Barents Sea,Ruditapes decussatus
ITS-174733,1,Barents Sea,Phalacrocorax aristotelis
SLB-56010,1,Barents Sea,Urticina crassicornis
SLB-98304,1,Barents Sea,Anapagurus laevis
SLB-154643,1,Barents Sea,Fucus serratus
W-Msc-139476,1,Barents Sea,Cylichna cylindracea
W-Msc-140744,1,Barents Sea,Philine aperta
W-Msc-138759,1,Barents Sea,Bursatella leachii
W-Msc-181218,1,Barents Sea,Pleurobranchus areolatus
W-Iso-174985,1,Barents Sea,Austrofilius furcatus
ITS-656756,1,Barents Sea,Monocorophium acherusicum
W-Tnd-136546,1,Barents Sea,Tanais dulongii
ITS-90388,1,Barents Sea,Gastrosaccus sanctus
ITS-95916,1,Barents Sea,Lucifer faxoni
ITS-89622,1,Barents Sea,Balanus improvisus
W-Pol-162819,1,Barents Sea,Typosyllis hyalina
W-Pol-129854,1,Barents Sea,Arabella iricolor
W-Pol-130140,1,Barents Sea,Goniada maculata
W-Pol-131128,1,Barents Sea,Laonice cirrata
W-Pol-131544,1,Barents Sea,Thelepus setosus
W-Hyd-117544,1,Barents Sea,Eudendrium capillare
W-Hyd-117555,1,Barents Sea,Eudendrium ramosum
Hex-5236,1,Barents Sea,Metridium senile
W-Hyd-117328,1,Barents Sea,Bougainvillia muscus
W-Hyd-117320,1,Barents Sea,Bimeria vestita
SLB-64110,1,Barents Sea,Grammaria abietina
W-Hyd-117982,1,Barents Sea,Ectopleura dumortierii
W-Hyd-117802,1,Barents Sea,Pennaria disticha
W-Hyd-117425,1,Barents Sea,Cladonema radiatum
W-Hyd-151860,1,Barents Sea,Coryne eximia
W-Hyd-117906,1,Barents Sea,Sertularella polyzonias
W-Hyd-117388,1,Barents Sea,Obelia geniculata
W-Hyd-117368,1,Barents Sea,Clytia hemisphaerica
W-Hyd-117373,1,Barents Sea,Clytia paulensis
W-Hyd-285905,1,Barents Sea,Stylaster roseus
W-Msc-420705,1,Barents Sea,Modiolus americanus
W-Por-134275,1,Barents Sea,Suberites carnosus
W-Bry-111540,1,Barents Sea,Scruparia chelata
W-Bry-111411,1,Barents Sea,Membranipora membranacea
W-Bry-111421,1,Barents Sea,Microporella ciliata
W-Bry-111665,1,Barents Sea,Bowerbankia gracilis
W-Bry-111304,1,Barents Sea,Chorizopora brongniartii
W-Bry-111538,1,Barents Sea,Schizoporella unicornis
W-Bry-111061,1,Barents Sea,Reptadeonella violacea
W-Msc-138961,1,Barents Sea,Calyptraea chinensis
ITS-206433,1,Barents Sea,Siphonoecetes striatus
W-Iso-119043,1,Barents Sea,Idotea emarginata
ITS-90228,1,Barents Sea,Siriella jaltensis
W-Iso-118990,1,Barents Sea,Gnathia dentata
W-Bch-107281,1,Barents Sea,Thia scutellata
Hex-1300,1,Barents Sea,Anthopleura thallia
Hex-2131,1,Barents Sea,Cereus pedunculatus
W-Hyd-117743,1,Barents Sea,Melicertum octocostatum
W-Iso-258431,1,Barents Sea,Santia charcoti
Hex-1985,1,Barents Sea,Diadumene cincta
W-Msc-225182,1,Barents Sea,Lithophaga aristata
W-Ase-123974,1,Barents Sea,Henricia sanguinolenta
W-Hyd-117402,1,Barents Sea,Calycella syringa
ITS-657301,1,Barents Sea,Monoporeia affinis
W-Msc-140649,1,Barents Sea,Onychoteuthis banksii
W-Msc-157031,1,Barents Sea,Pyroteuthis margaritifera
SLB-17555,1,Barents Sea,Idotea chelipes
W-Iso-146502,1,Barents Sea,Arcturus baffini
ITS-95438,1,Barents Sea,Aeginella spinosa
ITS-96082,1,Barents Sea,Bentheogennema burkenroadi
W-Msc-141983,1,Barents Sea,Megayoldia thraciaeformis
URM-2-63,1,Barents Sea,Achelia spinosa
URM-2-547,1,Barents Sea,Pseudopallene circularis
URM-2-686,1,Barents Sea,Boreonymphon robustum
W-Hyd-117588,1,Barents Sea,Halecium delicatulum
W-Hyd-117267,1,Barents Sea,Solmundella bitentaculata
ITS-174725,1,Barents Sea,Phalacrocorax pelagicus
ITS-684695,1,Barents Sea,Sergia tenuiremis
ITS-96097,1,Barents Sea,Gennadas bouvieri
W-Msc-140584,1,Barents Sea,Ennucula tenuis
URM-Cn-10098,1,Barents Sea,Atolla wyvillei
ITS-96114,1,Barents Sea,Acanthephyra purpurea
ITS-96137,1,Barents Sea,Systellaspis braueri
ITS-96148,1,Barents Sea,Notostomus elegans
ITS-96149,1,Barents Sea,Notostomus gibbosus
URM-2-2042,1,Barents Sea,Corella eumyota
URM-2-2047,1,Barents Sea,Corella parallelogramma
URM-2-1836,1,Barents Sea,Oikopleura longicauda
URM-2-1837,1,Barents Sea,Oikopleura parva
URM-2-1877,1,Barents Sea,Araneum sigma
URM-2-1923,1,Barents Sea,Ascidia mentula
URM-2-1930,1,Barents Sea,Ascidia obliqua
URM-2-1939,1,Barents Sea,Ascidia prunum
URM-2-1961,1,Barents Sea,Ascidiella aspersa
URM-2-2291,1,Barents Sea,Diplosoma listerianum
URM-2-3314,1,Barents Sea,Asajirus indicus
URM-2-3397,1,Barents Sea,Molgula herdmani
URM-2-4199,1,Barents Sea,Salpa fusiformis
URM-2-4201,1,Barents Sea,Salpa maxima
URM-2-4206,1,Barents Sea,Soestia zonaria
URM-2-4214,1,Barents Sea,Thetys vagina
URM-2-1040,1,Barents Sea,Anoplodactylus petiolatus
URM-2-1071,1,Barents Sea,Anoplodactylus typhlops
URM-2-1091,1,Barents Sea,Pallenopsis calcanea
URM-2-579,1,Barents Sea,Colossendeis angusta
URM-2-581,1,Barents Sea,Colossendeis arcuata
URM-2-609,1,Barents Sea,Colossendeis macerrima
W-Msc-342386,1,Barents Sea,Sandalops melancholicus
SLB-71435,1,Barents Sea,Egea inermis
W-Msc-139424,1,Barents Sea,Helicocranchia pfefferi
SLB-70957,1,Barents Sea,Haliphron atlanticus
W-Msc-342337,1,Barents Sea,Hyaloteuthis pelagica
W-Msc-341818,1,Barents Sea,Liocranchia reinhardti
SLB-71429,1,Barents Sea,Chtenopteryx sicula
SLB-71422,1,Barents Sea,Chiroteuthis veranyi
SLB-71541,1,Barents Sea,Joubiniteuthis portieri
SLB-71465,1,Barents Sea,Discoteuthis discus
SLB-190538,1,Barents Sea,Grimalditeuthis bonplandii
W-Msc-181386,1,Barents Sea,Cranchia scabra
W-Msc-139422,1,Barents Sea,Bathothauma lyromma
W-Msc-141887,1,Barents Sea,Vampyroteuthis infernalis
W-Msc-138849,1,Barents Sea,Japetella diaphana
SLB-70969,1,Barents Sea,Bolitaena pygmaea
W-Msc-141962,1,Barents Sea,Vitreledonella richardi
SLB-70962,1,Barents Sea,Argonauta hians
W-Msc-140197,1,Barents Sea,Leptochiton alveolus
W-Sca-139535,1,Barents Sea,Fissidentalium candidum
W-Sca-139536,1,Barents Sea,Fissidentalium capillosum
SLB-88130,1,Barents Sea,Aspidosiphon muelleri
SLB-88150,1,Barents Sea,Golfingia elongata
SLB-88158,1,Barents Sea,Golfingia muricaudata
SLB-88163,1,Barents Sea,Golfingia vulgaris
SLB-88217,1,Barents Sea,Phascolion strombus
SLB-88218,1,Barents Sea,Phascolion tuberculosum
W-Sca-139690,1,Barents Sea,Bathoxiphus ensiculus
W-Bra-183339,1,Barents Sea,Pelagodiscus atlanticus
W-Bra-104066,1,Barents Sea,Platidia anomioides
W-Cha-105445,1,Barents Sea,Pseudosagitta maxima
W-Cha-105464,1,Barents Sea,Serratosagitta serratodentata
W-Cha-105416,1,Barents Sea,Eukrohnia hamata
URM-M-171,1,Barents Sea,Pleurobrachia pileus
ITS-174763,1,Barents Sea,Fregata magnificens
ITS-174628,1,Barents Sea,Oceanodroma leucorhoa
ITS-174525,1,Barents Sea,Diomedea exulans
ITS-174590,1,Barents Sea,Pterodroma mollis
ITS-176978,1,Barents Sea,Uria lomvia
ITS-554452,1,Barents Sea,Thalassarche chlororhynchos
ITS-554453,1,Barents Sea,Thalassarche melanophris
W-Sca-140005,1,Barents Sea,Cadulus jeffreysi
SLB-97303,1,Barents Sea,Styela sigma
W-Iso-261739,1,Barents Sea,Pagonana rostrata
W-Pol-131188,1,Barents Sea,Spiophanes kroyeri
W-Msc-139744,1,Barents Sea,Gyroscala lamellosa
SLB-143238,1,Barents Sea,Ulva lactuca
W-Msc-139325,1,Barents Sea,Oenopota obliqua
W-Msc-160248,1,Barents Sea,Curtitoma violacea
W-Iso-119017,1,Barents Sea,Astacilla arietina
W-Iso-423421,1,Barents Sea,Haplomesus angustus
ITS-89948,1,Barents Sea,Boreomysis megalops
ITS-90036,1,Barents Sea,Mysidella typica
ITS-90569,1,Barents Sea,Hemimysis abyssicola
W-Tnd-136554,1,Barents Sea,Typhlotanais brevicornis
W-Tnd-247599,1,Barents Sea,Paratyphlotanais microcheles
W-Iso-255685,1,Barents Sea,Eugerda intermedia
ITS-206282,1,Barents Sea,Lernaeodiscus ingolfi
W-Hyd-117411,1,Barents Sea,Lafoeina maxima
W-Hyd-117902,1,Barents Sea,Sertularella gayi
URM-Cn-6225,1,Barents Sea,Epizoanthus incrustatus
W-Msc-156916,1,Barents Sea,Nucula proxima
SLB-69472,1,Barents Sea,Cyclopecten nanus
W-Msc-141997,1,Barents Sea,Yoldiella frigida
W-Msc-138818,1,Barents Sea,Astarte borealis
W-Msc-420776,1,Barents Sea,Pododesmus rudis
W-Msc-156993,1,Barents Sea,Solemya grandis
W-Msc-138797,1,Barents Sea,Bathyarca glacialis
W-Msc-140701,1,Barents Sea,Cyclopecten imbrifer
W-Msc-156789,1,Barents Sea,Lucinoma filosa
SLB-70386,1,Barents Sea,Lucinoma blakeanum
W-Msc-156225,1,Barents Sea,Macoma loveni
SLB-68888,1,Barents Sea,Limatula hyperborea
W-Msc-139437,1,Barents Sea,Cuspidaria arctica
W-Ech-124324,1,Barents Sea,Strongylocentrotus pallidus
W-Oph-124913,1,Barents Sea,Ophiura albida
W-Oph-125080,1,Barents Sea,Amphiura filiformis
W-Ech-124287,1,Barents Sea,Echinus esculentus
W-Oph-124929,1,Barents Sea,Ophiura ophiura
URM-2-1953,1,Barents Sea,Ascidia tritonis
URM-2-545,1,Barents Sea,Pseudopallene brevicollis
W-Msc-153122,1,Barents Sea,Stauroteuthis syrtensis
W-Gtr-114630,1,Barents Sea,Platydasys ocellatus
W-Gtr-114668,1,Barents Sea,Tetranchyroderma tribolosum
SLB-88172,1,Barents Sea,Nephasoma eremita
SLB-88176,1,Barents Sea,Nephasoma lilljeborgi
W-Bra-104052,1,Barents Sea,Cryptopora gnomon
URM-2-1473,1,Barents Sea,Bonellia viridis
ITS-156736,1,Barents Sea,Loxosoma murmanica
URM-M-1276,1,Barents Sea,Rugiloricus cauliculus
ITS-708795,1,Barents Sea,Loxosoma pectinaricola
ITS-708805,1,Barents Sea,Loxosomella phascolosomata
ITS-708808,1,Barents Sea,Loxosomella discopoda
ITS-708887,1,Barents Sea,Loxosomella obesa
W-Msc-139115,1,Barents Sea,Falcidens sagittiferus
W-Msc-140249,1,Barents Sea,Scutopus robustus
ITS-708791,1,Barents Sea,Loxosoma significans
W-Msc-140859,1,Barents Sea,Dorymenia sarsii
W-Sca-140892,1,Barents Sea,Pulsellum affine
W-Sca-140004,1,Barents Sea,Cadulus gracilis
W-Pol-129782,1,Barents Sea,Ampharete petersenae
SLB-13031,1,Barents Sea,Aega glacialis
SLB-16024,1,Barents Sea,Politolana micropthalma
SLB-88164,1,Barents Sea,Nephasoma abyssorum
SLB-94100,1,Barents Sea,Leucosolenia canariensis
URM-2-2007,1,Barents Sea,Clavelina lepadiformis
URM-2-3352,1,Barents Sea,Minipera papillosa
URM-2-3598,1,Barents Sea,Microcosmus claudicans
URM-2-3974,1,Barents Sea,Polycarpa pseudoalbatrossi
URM-2-433,1,Barents Sea,Pantopipetta longituberculata
URM-2-587,1,Barents Sea,Colossendeis colossea
W-Msc-153063,1,Barents Sea,Galiteuthis armata
W-Msc-157019,1,Barents Sea,Graneledone verrucosa
SLB-88462,1,Barents Sea,Anthopleura ballii
SLB-97626,1,Barents Sea,Diadumene lineata
SLB-152084,1,Barents Sea,Dictyota dichotoma
SLB-154005,1,Barents Sea,Grateloupia doryphora
W-Msc-156715,1,Barents Sea,Flabellina nobilis
ITS-660121,1,Barents Sea,Gastroptychus formosus
W-Msc-156819,1,Barents Sea,Clinocardium ciliatum
URM-2-3315,1,Barents Sea,Asajirus ledanoisi
URM-2-452,1,Barents Sea,Callipallene acus
SLB-88649,1,Barents Sea,Cardium edule
SLB-153747,1,Barents Sea,Pikea californica
SLB-131534,1,Barents Sea,Corallina officinalis
SLB-133812,1,Barents Sea,Chondrus crispus
SLB-94177,1,Barents Sea,Leucosolenia lamarckii
URM-2-2126,1,Barents Sea,Didemnum candidum
URM-2-2128,1,Barents Sea,Didemnum carnulentum
URM-2-3690,1,Barents Sea,Pyura tessellata
URM-2-680,1,Barents Sea,Endeis spinosa
SLB-67830,1,Barents Sea,Chaetonotus dispar
W-Gtr-114618,1,Barents Sea,Acanthodasys aculeatus
ITS-Mam-621916,1,Barents Sea,Lutra lutra
ITS-174715,1,Barents Sea,Phalacrocorax carbo
ITS-174555,1,Barents Sea,Puffinus puffinus
ITS-174594,1,Barents Sea,Macronectes giganteus
ITS-176888,1,Barents Sea,Sterna hirundo
ITS-176890,1,Barents Sea,Sterna paradisaea
ITS-176891,1,Barents Sea,Sterna dougallii
ITS-176882,1,Barents Sea,Gelochelidon nilotica
ITS-176959,1,Barents Sea,Chlidonias niger
ITS-176793,1,Barents Sea,Stercorarius parasiticus
ITS-176794,1,Barents Sea,Stercorarius longicaudus
ITS-176824,1,Barents Sea,Larus argentatus
ITS-176830,1,Barents Sea,Larus delawarensis
ITS-176835,1,Barents Sea,Larus ridibundus
ITS-176866,1,Barents Sea,Xema sabini
ITS-824126,1,Barents Sea,Sternula albifrons
ITS-203446,1,Barents Sea,Calonectris diomedea
ITS-554270,1,Barents Sea,Larus cachinnans
ITS-176792,1,Barents Sea,Stercorarius pomarinus
ITS-176927,1,Barents Sea,Sterna sandvicensis
W-Msc-141565,1,Barents Sea,Placida dendritica
W-Msc-140736,1,Barents Sea,Pharus legumen
W-Pol-131415,1,Barents Sea,Syllis armillaris
SLB-138599,1,Barents Sea,Plocamium cartilagineum
SLB-133119,1,Barents Sea,Gelidium pusillum
SLB-132739,1,Barents Sea,Grateloupia filicina
SLB-132722,1,Barents Sea,Ulva intestinalis
SLB-145429,1,Barents Sea,Macrocystis pyrifera
ITS-563986,1,Barents Sea,Symbion pandora
W-Msc-224618,1,Barents Sea,Thuridilla picta
W-Msc-139765,1,Barents Sea,Eubranchus exiguus
W-Msc-153380,1,Barents Sea,Cuthona gymnota
W-Hyd-117475,1,Barents Sea,Dipurena halterata
W-Hyd-117598,1,Barents Sea,Halecium nanum
W-Msc-397026,1,Barents Sea,Brachidontes exustus
SLB-69074,1,Barents Sea,Lithophaga antillarum
W-Msc-420754,1,Barents Sea,Limatula hyalina
W-Oph-236130,1,Barents Sea,Acrocnida brachiata
SLB-66860,1,Barents Sea,Cellepora pumicosa
SLB-80180,1,Barents Sea,Lepidochitona cinerea
W-Gtr-247814,1,Barents Sea,Tetranchyroderma cirrophorum
W-Gtr-247818,1,Barents Sea,Tetranchyroderma megastomum
W-Bra-235385,1,Barents Sea,Novocrania anomala
ITS-708803,1,Barents Sea,Loxosomella nitschei
W-Acl-142698,1,Barents Sea,Notocelis gullmarensis
SLB-116784,1,Barents Sea,Cumella ocellata
SLB-4371,1,Barents Sea,Pista maculata
SLB-83781,1,Barents Sea,Tetrastemma nigrifrons
W-Gtr-114552,1,Barents Sea,Draculiciteria tesselata
W-Gtr-114557,1,Barents Sea,Heteroxenotrichula squamosa
SLB-116596,1,Barents Sea,Leucon septemdentatus
ITS-85107,1,Barents Sea,Xestoleberis aurantia
W-Nem-122637,1,Barents Sea,Tubulanus polymorphus
W-Gtr-114587,1,Barents Sea,Dolichodasys elongatus
ITS-708797,1,Barents Sea,Loxosomella elegans
W-Msc-139553,1,Barents Sea,Diaphana hiemalis
ITS-708796,1,Barents Sea,Loxosoma rhodinicola
W-Msc-156714,1,Barents Sea,Flabellina gracilis
ITS-708754,1,Barents Sea,Loxosomella marsypos
ITS-708716,1,Barents Sea,Loxosomella compressa
W-Msc-139305,1,Barents Sea,Nepotilla amoena
W-Msc-156744,1,Barents Sea,Astarte castanea
W-Msc-156747,1,Barents Sea,Astarte undata
W-Msc-138823,1,Barents Sea,Astarte montagui
W-Msc-156963,1,Barents Sea,Pitar morrhuanus
URM-2-912,1,Barents Sea,Nymphon serratum
W-Msc-196391,1,Barents Sea,Tachyrhynchus erosus
ITS-708794,1,Barents Sea,Loxosomella nordgaardi
W-Msc-138820,1,Barents Sea,Astarte crenata
W-Msc-581837,1,Barents Sea,Dirona albolineata
SLB-3283,1,Barents Sea,Exogone naidina
W-Hyd-117517,1,Barents Sea,Eutonina indicans
W-Msc-156914,1,Barents Sea,Nucula delphinodonta
W-Msc-156994,1,Barents Sea,Solemya velum
W-Msc-215252,1,Barents Sea,Arca imbricata
W-Msc-156765,1,Barents Sea,Crenella glandula
W-Msc-140771,1,Barents Sea,Zirfaea crispata
URM-2-3511,1,Barents Sea,Boltenia ovifera
W-Msc-140151,1,Barents Sea,Tonicella marmorea
ITS-176862,1,Barents Sea,Larus relictus
W-Gtr-114629,1,Barents Sea,Platydasys maximus
SLB-69053,1,Barents Sea,Crenella fragilis
SLB-2809,1,Barents Sea,Bylgides sarsi
W-Iso-118636,1,Barents Sea,Munnopsurus giganteus
W-Msc-142010,1,Barents Sea,Yoldiella solidula
W-Msc-146868,1,Barents Sea,Cylichna magna
URM-2-3711,1,Barents Sea,Bathystyeloides enderbyanus
ITS-64279,1,Barents Sea,Echinorhynchus gadi
SLB-129857,1,Barents Sea,Caryophyllia communis
W-Prl-101157,1,Barents Sea,Priapulopsis bicaudatus
W-Iso-118662,1,Barents Sea,Haploniscus ingolfi
W-Msc-544986,1,Barents Sea,Prochaetoderma californicum
URM-2-919,1,Barents Sea,Nymphon sluiteri
URM-2-4081,1,Barents Sea,Styela squamosa
SLB-88154,1,Barents Sea,Golfingia margaritacea
ITS-660062,1,Barents Sea,Stercorarius maccormicki
SLB-141400,1,Barents Sea,Iridaea cordata
W-Msc-160060,1,Barents Sea,Cylichna gouldii
SLB-77318,1,Barents Sea,Archidoris montereyensis
W-Msc-139525,1,Barents Sea,Dendronotus robustus
W-Msc-156923,1,Barents Sea,Nuculana tenuisulcata
W-Msc-157005,1,Barents Sea,Yoldia limatula
W-Msc-236786,1,Barents Sea,Cyrtodaria kurriana
W-Msc-139445,1,Barents Sea,Cuspidaria glacialis
W-Nem-148201,1,Barents Sea,Tetrastemma bicolor
W-Msc-157007,1,Barents Sea,Yoldia sapotilla
W-Msc-138796,1,Barents Sea,Bathyarca frielei
W-Msc-139436,1,Barents Sea,Cardiomya striata
URM-2-1873,1,Barents Sea,Proagnesia depressa
ITS-96118,1,Barents Sea,Acanthephyra armata
ITS-96160,1,Barents Sea,Stylodactylus licinus
W-Cha-105414,1,Barents Sea,Eukrohnia bathypelagica
W-Ech-124277,1,Barents Sea,Echinus acutus
W-Gtr-114620,1,Barents Sea,Diplodasys ankeli
W-Hyd-117691,1,Barents Sea,Filellum serratum
W-Iso-174518,1,Barents Sea,Antarcturus horridus
W-Iso-174520,1,Barents Sea,Antarcturus polaris
W-Iso-174631,1,Barents Sea,Litarcturus lillei
W-Iso-174920,1,Barents Sea,Eisothistos antarcticus
W-Iso-175221,1,Barents Sea,Austroniscus ovalis
W-Msc-420707,1,Barents Sea,Musculus lateralis
W-Pol-131051,1,Barents Sea,Serpula vermicularis
Fis-47453,1,Barents Sea,Lycenchelys muraena
Fis-47484,1,Barents Sea,Cottunculus sadko
Fis-63133,1,Barents Sea,Psychrolutes subspinosus
Fis-63137,1,Barents Sea,Rhodichthys regina
Fis-117866,1,Barents Sea,Lycodes luetkenii
Fis-116941,1,Barents Sea,Lycodes adolfi
Fis-153714,1,Barents Sea,Phyllorhinichthys balushkini
Fis-170112,1,Barents Sea,Liparis bathyarcticus
ITS-Mam-180504,1,Barents Sea,Hyperoodon ampullatus
ITS-Mam-180426,1,Barents Sea,Tursiops truncatus
ITS-Mam-180438,1,Barents Sea,Delphinus delphis
ITS-Mam-180442,1,Barents Sea,Lagenorhynchus albirostris
ITS-Mam-180443,1,Barents Sea,Lagenorhynchus acutus
ITS-Mam-180457,1,Barents Sea,Grampus griseus
ITS-Mam-180469,1,Barents Sea,Orcinus orca
ITS-Mam-180473,1,Barents Sea,Phocoena phocoena
ITS-Mam-180483,1,Barents Sea,Delphinapterus leucas
ITS-Mam-180485,1,Barents Sea,Monodon monoceros
ITS-Mam-180488,1,Barents Sea,Physeter macrocephalus
ITS-Mam-180498,1,Barents Sea,Ziphius cavirostris
ITS-Mam-180515,1,Barents Sea,Mesoplodon bidens
ITS-Mam-180524,1,Barents Sea,Balaenoptera acutorostrata
ITS-Mam-180526,1,Barents Sea,Balaenoptera borealis
ITS-Mam-180527,1,Barents Sea,Balaenoptera physalus
ITS-Mam-180528,1,Barents Sea,Balaenoptera musculus
ITS-Mam-180530,1,Barents Sea,Megaptera novaeangliae
ITS-Mam-180657,1,Barents Sea,Cystophora cristata
ITS-Mam-552461,1,Barents Sea,Globicephala melas
W-Msc-138878,1,Barents Sea,Buccinum undatum
W-Msc-138802,1,Barents Sea,Arctica islandica
ITS-95766,1,Barents Sea,Funchalia villosa
ITS-96967,1,Barents Sea,Pandalus borealis
Rep-4381,1,Barents Sea,Dermochelys coriacea
W-Sca-196374,1,Barents Sea,Antalis agilis
ITS-96102,1,Barents Sea,Gennadas scutatus
Fis-22768,1,Barents Sea,Lamna nasus
Fis-22831,1,Barents Sea,Somniosus microcephalus
Fis-22850,1,Barents Sea,Boreogadus saida
Fis-131853,1,Barents Sea,Amblyraja radiata
Fis-132546,1,Barents Sea,Leucoraja fullonica
Fis-136946,1,Barents Sea,Arctozenus risso
Fis-22711,1,Barents Sea,Anguilla anguilla
Fis-22712,1,Barents Sea,Aphia minuta
Fis-22723,1,Barents Sea,Glyptocephalus cynoglossus
Fis-22726,1,Barents Sea,Merlangius merlangus
Fis-22727,1,Barents Sea,Merluccius merluccius
Fis-22729,1,Barents Sea,Micromesistius poutassou
Fis-22732,1,Barents Sea,Pollachius pollachius
Fis-22740,1,Barents Sea,Brosme brosme
Fis-22747,1,Barents Sea,Cetorhinus maximus
Fis-22900,1,Barents Sea,Mallotus villosus
W-Por-236120,1,Barents Sea,Aplysilla sulfurea
ITS-Mam-180653,1,Barents Sea,Halichoerus grypus
ITS-Mam-180649,1,Barents Sea,Phoca vitulina
ITS-96083,1,Barents Sea,Bentheogennema intermedia
Fis-22755,1,Barents Sea,Dicentrarchus labrax
Fis-153593,1,Barents Sea,Salvelinus alpinus alpinus
W-Bry-111067,1,Barents Sea,Aetea truncata
W-Hyd-117428,1,Barents Sea,Cordylophora caspia
W-Hyd-117781,1,Barents Sea,Amphinema rugosum
W-Hyd-117804,1,Barents Sea,Phialella quadrata
W-Hyd-157947,1,Barents Sea,Halecium beanii
W-Msc-140616,1,Barents Sea,Omalogyra atomus
W-Pol-130888,1,Barents Sea,Chone duneri
W-Pol-131121,1,Barents Sea,Dipolydora quadrilobata
ITS-73297,1,Barents Sea,Nucella lapillus
Fis-22745,1,Barents Sea,Centrolabrus exoletus
W-Msc-445357,1,Barents Sea,Haliotis rufescens
W-Iso-257114,1,Barents Sea,Caecognathia hodgsoni
Fis-146390,1,Barents Sea,Psednos micruroides
Fis-153539,1,Barents Sea,Clupea pallasii pallasii
W-Pho-128548,1,Barents Sea,Phoronis hippocrepia
Fis-131824,1,Barents Sea,Dipturus batis
