Num,Species,Gen_len
795,Bubulcus ibis,8.105
796,Ardea cinerea,10.25
797,Ardea herodias,10.85606061
798,Ardea cocoi,10.50641026
799,Ardea pacifica,10.50641026
800,Ardea melanocephala,10.50641026
801,Ardea humbloti,10.50641026
802,Ardea goliath,10.50641026
803,Ardea insignis,10.50641026
804,Ardea sumatrana,10.50641026
805,Ardea purpurea,10.50641026
806,Ardea picata,10.50641026
807,Casmerodius albus,9.130576923
808,Pilherodius pileatus,6.6875
809,Syrigma sibilatrix,6.6875
810,Mesophoyx intermedia,5.5625
811,Egretta rufescens,6.562068966
812,Egretta vinaceigula,6.562068966
813,Egretta ardesiaca,6.562068966
814,Egretta tricolor,6.430994152
815,Egretta novaehollandiae,6.562068966
816,Egretta caerulea,6.562068966
817,Egretta garzetta,6.562068966
818,Egretta gularis,6.562068966
819,Egretta thula,6.750420168
820,Egretta eulophotes,6.562068966
821,Egretta sacra,6.562068966
822,Phaethon aethereus,10.05555556
823,Phaethon rubricauda,13
824,Phaethon lepturus,11.14285714
825,Fregata magnificens,15.91666667
826,Fregata aquila,15.54166667
827,Fregata minor,15.16666667
828,Fregata ariel,15.54166667
829,Fregata andrewsi,15.54166667
830,Scopus umbretta,8.75
831,Balaeniceps rex,12.15
832,Pelecanus onocrotalus,15.5
833,Pelecanus rufescens,15.4
834,Pelecanus crispus,15.5
835,Pelecanus philippensis,15.4
836,Pelecanus conspicillatus,16
837,Pelecanus erythrorhynchos,15
838,Pelecanus thagus,15.4
839,Pelecanus occidentalis,15
840,Morus bassanus,20.66666667
841,Morus capensis,20.16666667
842,Morus serrator,21.16666667
843,Papasula abbotti,14.06956522
844,Sula nebouxii,8.545454545
845,Sula variegata,10.56451613
846,Sula dactylatra,16.33333333
847,Sula granti,9.951612903
848,Sula sula,13
849,Sula leucogaster,17.28571429
850,Phalacrocorax pelagicus,8.25
851,Phalacrocorax africanus,8.738450075
852,Phalacrocorax coronatus,8.738450075
853,Phalacrocorax pygmeus,8.147540984
854,Phalacrocorax niger,8.738450075
855,Phalacrocorax melanoleucos,8.738450075
856,Phalacrocorax perspicillatus,8.936770194
857,Phalacrocorax penicillatus,10.14125
858,Phalacrocorax harrisi,11.06451613
859,Phalacrocorax neglectus,7.5
860,Phalacrocorax fuscescens,8.738450075
861,Phalacrocorax brasilianus,8.738450075
862,Phalacrocorax auritus,8.647540984
863,Phalacrocorax fuscicollis,8.738450075
864,Phalacrocorax varius,8.738450075
865,Phalacrocorax sulcirostris,8.738450075
866,Phalacrocorax carbo,11.33333333
867,Phalacrocorax capillatus,8.738450075
868,Phalacrocorax nigrogularis,8.738450075
869,Phalacrocorax capensis,8.738450075
870,Phalacrocorax bougainvillii,8.738450075
871,Phalacrocorax atriceps,11.33333333
872,Phalacrocorax campbelli,8.738450075
873,Phalacrocorax carunculatus,8.738450075
874,Phalacrocorax chalconotus,8.738450075
875,Phalacrocorax onslowi,8.738450075
876,Phalacrocorax colensoi,8.738450075
877,Phalacrocorax ranfurlyi,8.738450075
878,Phalacrocorax magellanicus,8.738450075
879,Phalacrocorax urile,9.25
880,Phalacrocorax aristotelis,8.75
881,Phalacrocorax gaimardi,8.738450075
882,Phalacrocorax punctatus,8.25
883,Phalacrocorax featherstoni,8.738450075
884,Anhinga anhinga,8.8
885,Anhinga rufa,8.8
886,Anhinga melanogaster,8.8
887,Anhinga novaehollandiae,8.8
888,Cathartes aura,9.915
889,Cathartes burrovianus,9.915
890,Cathartes melambrotus,9.915
891,Coragyps atratus,18.63829787
892,Sarcoramphus papa,14.35
893,Gymnogyps californianus,20.33333333
894,Vultur gryphus,13.1
895,Daptrius ater,10.3
896,Ibycter americanus,10.3
897,Phalcoboenus carunculatus,10.3
898,Phalcoboenus megalopterus,10.3
899,Phalcoboenus albogularis,10.3
900,Phalcoboenus australis,10.3
901,Caracara cheriway,11.29
902,Caracara plancus,11.29
903,Caracara lutosa,11.29
904,Milvago chimachima,10.3
905,Milvago chimango,10.3
906,Herpetotheres cachinnans,9.3
907,Micrastur ruficollis,8.6
908,Micrastur plumbeus,8.6
909,Micrastur gilvicollis,8.6
910,Micrastur mintoni,8.6
911,Micrastur mirandollei,8.6
912,Micrastur semitorquatus,8.6
913,Micrastur buckleyi,8.6
914,Spiziapteryx circumcincta,8.6
915,Polihierax semitorquatus,8.3
916,Polihierax insignis,8.3
917,Microhierax caerulescens,8.3
918,Microhierax fringillarius,8.3
919,Microhierax latifrons,8.3
920,Microhierax erythrogenys,8.3
921,Microhierax melanoleucos,8.3
922,Falco berigora,6.150930736
923,Falco naumanni,5.668787879
924,Falco tinnunculus,5.435687646
925,Falco newtoni,6.150930736
926,Falco punctatus,6.150930736
927,Falco araea,6.150930736
928,Falco buboisi,6.153657054
929,Falco moluccensis,6.150930736
930,Falco cenchroides,6.150930736
931,Falco sparverius,5.668787879
932,Falco rupicoloides,6.150930736
933,Falco alopex,6.150930736
934,Falco ardosiaceus,6.150930736
935,Falco dickinsoni,6.150930736
936,Falco zoniventris,6.150930736
937,Falco chicquera,6.150930736
938,Falco vespertinus,5.668787879
939,Falco amurensis,6.150930736
940,Falco eleonorae,6.418787879
941,Falco concolor,6.150930736
942,Falco femoralis,6.150930736
943,Falco columbarius,5.668787879
944,Falco rufigularis,6.150930736
945,Falco subbuteo,6.418787879
946,Falco cuvierii,6.418787879
947,Falco severus,6.150930736
948,Falco longipennis,6.150930736
949,Falco novaeseelandiae,6.150930736
950,Falco hypoleucos,6.150930736
951,Falco subniger,6.150930736
952,Falco biarmicus,6.418787879
953,Falco jugger,6.150930736
954,Falco cherrug,6.418787879
955,Falco rusticolus,6.418787879
956,Falco mexicanus,6.418787879
957,Falco peregrinus,6.755488215
958,Falco pelegrinoides,6.418787879
959,Falco deiroleucus,6.150930736
960,Falco fasciinucha,6.150930736
961,Sagittarius serpentarius,12.67914747
962,Pandion haliaetus,11.57027778
963,Aviceda cuculoides,7.608294931
964,Aviceda madagascariensis,7.608294931
965,Aviceda jerdoni,7.608294931
966,Aviceda subcristata,7.608294931
967,Aviceda leuphotes,7.608294931
968,Leptodon cayanensis,7.608294931
969,Leptodon forbesi,7.608294931
970,Chondrohierax uncinatus,7.608294931
971,Chondrohierax wilsonii,7.608294931
972,Henicopernis longicauda,7.608294931
973,Henicopernis infuscatus,7.608294931
974,Pernis apivorus,11.80414747
975,Pernis ptilorhyncus,11.80414747
976,Pernis celebensis,11.80414747
977,Lophoictinia isura,7.608294931
978,Hamirostra melanosternon,7.608294931
979,Elanoides forficatus,7.608294931
980,Macheiramphus alcinus,7.608294931
981,Gampsonyx swainsonii,6.608294931
982,Elanus caeruleus,6.608294931
983,Elanus axillaris,6.608294931
984,Elanus leucurus,6.608294931
985,Elanus scriptus,6.608294931
986,Chelictinia riocourii,6.608294931
987,Rostrhamus sociabilis,10
988,Helicolestes hamatus,6.608294931
989,Harpagus bidentatus,6.608294931
990,Harpagus diodon,6.608294931
991,Ictinia mississippiensis,6.608294931
992,Ictinia plumbea,6.608294931
993,Milvus milvus,11.53289747
994,Milvus migrans,11.53289747
995,Haliastur sphenurus,11.53289747
996,Haliastur indus,11.53289747
997,Haliaeetus leucogaster,14.72295455
998,Haliaeetus sanfordi,17.08416667
999,Haliaeetus vocifer,16.73
1000,Haliaeetus vociferoides,17.08416667
1001,Haliaeetus leucoryphus,17.23
1002,Haliaeetus albicilla,17.48
1003,Haliaeetus leucocephalus,17.23
1004,Haliaeetus pelagicus,17.23
1005,Ichthyophaga humilis,17.25
1006,Ichthyophaga ichthyaetus,17.25
1007,Gypohierax angolensis,17.25
1008,Gypaetus barbatus,17.75
1009,Neophron percnopterus,17.75
1010,Necrosyrtes monachus,17.75
1011,Gyps africanus,18.25
1012,Gyps bengalensis,18.25
1013,Gyps indicus,18.25
1014,Gyps tenuirostris,18.25
1015,Gyps rueppellii,18.75
1016,Gyps himalayensis,18.25
1017,Gyps fulvus,17.75
1018,Gyps coprotheres,18.25
1019,Sarcogyps calvus,18.25
1020,Trigonoceps occipitalis,18.25
1021,Aegypius monachus,17.75
1022,Torgos tracheliotos,18.25
1023,Circaetus gallicus,12.92914747
1024,Circaetus pectoralis,12.92914747
1025,Circaetus beaudouini,12.92914747
1026,Circaetus cinereus,12.92914747
1027,Circaetus fasciolatus,12.92914747
1028,Circaetus cinerascens,12.92914747
1029,Terathopius ecaudatus,13.67914747
1030,Spilornis cheela,12.92914747
1031,Spilornis klossi,12.92914747
1032,Spilornis kinabaluensis,12.92914747
1033,Spilornis rufipectus,12.92914747
1034,Spilornis holospilus,12.92914747
1035,Spilornis elgini,12.92914747
1036,Dryotriorchis spectabilis,12.92914747
1037,Eutriorchis astur,12.92914747
1038,Circus aeruginosus,7.964326923
1039,Circus ranivorus,7.830601852
1040,Circus spilonotus,7.893101852
1041,Circus approximans,7.830601852
1042,Circus macrosceles,7.830601852
1043,Circus maillardi,7.830601852
1044,Circus buffoni,7.830601852
1045,Circus assimilis,7.830601852
1046,Circus maurus,7.830601852
1047,Circus cyaneus,7.826964286
1048,Circus cinereus,7.830601852
1049,Circus macrourus,7.893101852
1050,Circus melanoleucos,7.518101852
1051,Circus pygargus,7.893101852
1052,Polyboroides typus,8.720397465
1053,Polyboroides radiatus,8.720397465
1054,Melierax metabates,8.720397465
1055,Melierax poliopterus,8.720397465
1056,Melierax canorus,8.720397465
1057,Melierax gabar,8.720397465
1058,Accipiter poliogaster,7.175568182
1059,Accipiter trivirgatus,7.175568182
1060,Accipiter griseiceps,7.175568182
1061,Accipiter tachiro,7.175568182
1062,Accipiter castanilius,7.175568182
1063,Accipiter badius,6.675568182
1064,Accipiter butleri,7.175568182
1065,Accipiter brevipes,7.175568182
1066,Accipiter soloensis,7.175568182
1067,Accipiter francesiae,7.175568182
1068,Accipiter trinotatus,7.175568182
1069,Accipiter novaehollandiae,7.175568182
1070,Accipiter fasciatus,7.175568182
1071,Accipiter melanochlamys,7.175568182
1072,Accipiter albogularis,7.175568182
1073,Accipiter rufitorques,7.175568182
1074,Accipiter haplochrous,7.175568182
1075,Accipiter henicogrammus,7.175568182
1076,Accipiter luteoschistaceus,7.175568182
1077,Accipiter imitator,7.175568182
1078,Accipiter poliocephalus,7.175568182
1079,Accipiter princeps,7.175568182
1080,Accipiter superciliosus,7.175568182
1081,Accipiter collaris,7.175568182
1082,Accipiter erythropus,7.175568182
1083,Accipiter minullus,6.675568182
1084,Accipiter gularis,7.175568182
1085,Accipiter virgatus,7.175568182
1086,Accipiter nanus,7.175568182
1087,Accipiter erythrauchen,7.175568182
1088,Accipiter cirrocephalus,7.175568182
1089,Accipiter brachyurus,7.175568182
1090,Accipiter rhodogaster,7.175568182
1091,Accipiter madagascariensis,7.175568182
1092,Accipiter ovampensis,7.175568182
1093,Accipiter nisus,7.175568182
1094,Accipiter rufiventris,7.175568182
1095,Accipiter striatus,7.175568182
1096,Accipiter cooperii,7.175568182
1097,Accipiter gundlachi,7.175568182
1098,Accipiter bicolor,7.175568182
1099,Accipiter melanoleucus,6.362374255
1100,Accipiter henstii,7.175568182
1101,Accipiter gentilis,7.004450758
1102,Accipiter meyerianus,7.175568182
1103,Erythrotriorchis buergersi,7.608294931
1104,Erythrotriorchis radiatus,7.608294931
1105,Megatriorchis doriae,7.608294931
1106,Urotriorchis macrourus,7.608294931
1107,Kaupifalco monogrammicus,6.841647465
1108,Butastur rufipennis,6.608294931
1109,Butastur teesa,6.608294931
1110,Butastur liventer,6.608294931
1111,Butastur indicus,6.608294931
1112,Geranospiza caerulescens,7.179147465
1113,Leucopternis plumbeus,7.554147465
1114,Leucopternis schistaceus,7.554147465
1115,Leucopternis princeps,7.554147465
1116,Leucopternis melanops,7.554147465
1117,Leucopternis kuhli,7.554147465
1118,Leucopternis lacernulatus,7.554147465
1119,Leucopternis semiplumbeus,7.554147465
1120,Leucopternis albicollis,7.554147465
1121,Leucopternis occidentalis,7.554147465
1122,Leucopternis polionotus,7.554147465
1123,Buteogallus aequinoctialis,7.554147465
1124,Buteogallus anthracinus,7.554147465
1125,Buteogallus gundlachii,7.554147465
1126,Buteogallus urubitinga,7.554147465
1127,Buteogallus meridionalis,7.554147465
1128,Parabuteo unicinctus,8.140714286
1129,Busarellus nigricollis,9.728522465
1130,Geranoaetus melanoleucus,10.47852247
1131,Harpyhaliaetus solitarius,10.47852247
1132,Harpyhaliaetus coronatus,10.47852247
1133,Buteo rufinus,9.750619262
1134,Buteo magnirostris,9.665543275
1135,Buteo lineatus,8.341041667
1136,Buteo ridgwayi,9.665543275
1137,Buteo platypterus,9.261697122
1138,Buteo nitidus,9.261697122
1139,Buteo leucorrhous,9.665543275
1140,Buteo brachyurus,9.261697122
1141,Buteo albigula,9.665543275
1142,Buteo swainsoni,10.01169712
1143,Buteo albicaudatus,10.01169712
1144,Buteo galapagoensis,9.665543275
1145,Buteo polyosoma,9.665543275
1146,Buteo albonotatus,9.665543275
1147,Buteo solitarius,13.44847139
1148,Buteo jamaicensis,9.174375
1149,Buteo ventralis,9.665543275
1150,Buteo buteo,10.05595395
1151,Buteo oreophilus,9.665543275
1152,Buteo brachypterus,9.665543275
1153,Buteo socotraensis,9.750619262
1154,Buteo hemilasius,9.261697122
1155,Buteo regalis,9.665543275
1156,Buteo lagopus,10.01169712
1157,Buteo auguralis,9.665543275
1158,Buteo augur,9.665543275
1159,Buteo rufofuscus,10.01169712
1160,Morphnus guianensis,18
1161,Harpia harpyja,18.5
1162,Harpyopsis novaeguineae,18
1163,Pithecophaga jefferyi,19
1164,Ictinaetus malayensis,18
1165,Aquila pomarina,16.55555556
1166,Aquila hastata,16.78055556
1167,Aquila clanga,16.55555556
1168,Aquila rapax,16.55555556
1169,Aquila nipalensis,16.55555556
1170,Aquila adalberti,16.55555556
1171,Aquila heliaca,16.55555556
1172,Aquila gurneyi,16.78055556
1173,Aquila chrysaetos,17.30555556
1174,Aquila audax,18.05555556
1175,Aquila verreauxii,17.30555556
1176,Aquila wahlbergi,17.5
1177,Aquila fasciatus,18
1178,Aquila africanus,18.5
1179,Hieraaetus spilogaster,18
1180,Hieraaetus pennatus,18
1181,Hieraaetus morphnoides,18
1182,Hieraaetus weiskei,18
1183,Hieraaetus ayresii,18
1184,Polemaetus bellicosus,18.5
1185,Lophaetus occipitalis,18
1186,Lophotriorchis kienerii,18
1187,Spizaetus tyrannus,18.5
1188,Spizaetus melanoleucus,18.5
1189,Spizaetus ornatus,18.5
1190,Spizaetus isidori,18.5
1191,Nisaetus cirrhatus,18.5
1192,Nisaetus floris,18.5
1193,Nisaetus nipalensis,18.5
1194,Nisaetus alboniger,18.5
1195,Nisaetus bartelsi,18.5
1196,Nisaetus lanceolatus,18.5
1197,Nisaetus philippensis,18.5
1198,Nisaetus nanus,18.5
1199,Stephanoaetus coronatus,18.5
1200,Otis tarda,15.58333333
1201,Ardeotis arabs,15.58333333
1202,Ardeotis kori,15.58333333
1203,Ardeotis nigriceps,15.58333333
1204,Ardeotis australis,15.58333333
1205,Chlamydotis undulata,10.3
1206,Neotis denhami,10.3
1207,Neotis ludwigii,10.3
1208,Neotis nuba,10.3
1209,Neotis heuglinii,10.3
1210,Eupodotis savilei,10.3
1211,Eupodotis gindiana,10.3
1212,Eupodotis ruficrista,10.3
1213,Eupodotis afraoides,10.3
1214,Eupodotis afra,10.3
1215,Eupodotis rueppellii,10.3
1216,Eupodotis vigorsii,10.3
1217,Eupodotis humilis,10.3
1218,Eupodotis senegalensis,10.3
1219,Eupodotis caerulescens,10.3
1220,Eupodotis melanogaster,10.3
1221,Eupodotis hartlaubii,10.3
1222,Houbaropsis bengalensis,10.3
1223,Sypheotides indicus,10.3
1224,Tetrax tetrax,10.3
1225,Mesitornis variegatus,4.15
1226,Mesitornis unicolor,4.15
1227,Monias benschi,4.15
1228,Cariama cristata,6.65
1229,Chunga burmeisteri,6.65
1230,Rhynochetos jubatus,5.65
1231,Eurypyga helias,5.65
1232,Diaphorapteryx hawkinsi,4.219834137
1233,Aphanapteryx bonasia,4.219834137
1234,Aphanapteryx leguati,4.219834137
1235,Sarothrura pulchra,3.65
1236,Sarothrura elegans,3.65
1237,Sarothrura rufa,3.65
1238,Sarothrura lugens,3.65
1239,Sarothrura boehmi,3.65
1240,Sarothrura affinis,3.65
1241,Sarothrura insularis,3.65
1242,Sarothrura ayresi,3.65
1243,Sarothrura watersi,3.65
1244,Himantornis haematopus,3.65
1245,Canirallus oculeus,3.65
1246,Canirallus kioloides,3.65
1247,Coturnicops exquisitus,3.65
1248,Coturnicops noveboracensis,3.65
1249,Coturnicops notatus,3.65
1250,Micropygia schomburgkii,3.65
1251,Rallina rubra,3.55
1252,Rallina leucospila,3.55
1253,Rallina forbesi,3.55
1254,Rallina mayri,3.55
1255,Rallina tricolor,3.55
1256,Rallina canningi,3.55
1257,Rallina fasciata,3.55
1258,Rallina eurizonoides,3.55
1259,Anurolimnas castaneiceps,3.65
1260,Anurolimnas viridis,3.65
1261,Anurolimnas fasciatus,3.65
1262,Laterallus melanophaius,3.65
1263,Laterallus levraudi,3.65
1264,Laterallus ruber,3.65
1265,Laterallus albigularis,3.65
1266,Laterallus exilis,3.65
1267,Laterallus jamaicensis,3.65
1268,Laterallus tuerosi,3.65
1269,Laterallus spilonotus,3.65
1270,Laterallus leucopyrrhus,3.65
1271,Laterallus xenopterus,3.65
1272,Nesoclopeus poecilopterus,3.65
1273,Nesoclopeus woodfordi,3.65
1274,Gallirallus australis,3.380952381
1275,Gallirallus lafresnayanus,3.380952381
1276,Gallirallus sylvestris,3.380952381
1277,Gallirallus okinawae,3.380952381
1278,Gallirallus calayanensis,3.380952381
1279,Gallirallus torquatus,3.380952381
1280,Gallirallus insignis,3.380952381
1281,Gallirallus philippensis,3.380952381
1282,Gallirallus rovianae,3.380952381
1283,Gallirallus owstoni,3.380952381
1284,Gallirallus wakensis,3.380952381
1285,Gallirallus pacificus,3.380952381
1286,Gallirallus dieffenbachii,3.380952381
1287,Gallirallus striatus,3.380952381
1288,Cabalus modestus,4.219834137
1289,Rallus longirostris,4.5825
1290,Rallus elegans,4.5825
1291,Rallus wetmorei,4.5825
1292,Rallus limicola,4.5825
1293,Rallus semiplumbeus,4.5825
1294,Rallus antarcticus,4.5825
1295,Rallus aquaticus,4.5825
1296,Rallus caerulescens,4.5825
1297,Rallus madagascariensis,4.5825
1298,Lewinia pectoralis,3.65
1299,Lewinia mirifica,3.65
1300,Lewinia muelleri,3.65
1301,Dryolimnas cuvieri,3.65
1302,Crecopsis egregia,3.65
1303,Crex crex,3.65
1304,Rougetius rougetii,3.65
1305,Aramidopsis plateni,3.65
1306,Mundia elpenor,4.219834137
1307,Atlantisia podarces,3.65
1308,Atlantisia rogersi,3.65
1309,Aramides mangle,3.65
1310,Aramides axillaris,3.65
1311,Aramides cajanea,3.65
1312,Aramides wolfi,3.65
1313,Aramides ypecaha,3.65
1314,Aramides saracura,3.65
1315,Aramides calopterus,3.65
1316,Amaurolimnas concolor,3.65
1317,Gymnocrex rosenbergii,3.65
1318,Gymnocrex talaudensis,3.65
1319,Gymnocrex plumbeiventris,3.65
1320,Amaurornis akool,3.65
1321,Amaurornis olivacea,3.65
1322,Amaurornis isabellina,3.65
1323,Amaurornis moluccana,3.65
1324,Amaurornis phoenicurus,3.65
1325,Amaurornis flavirostra,3.65
1326,Amaurornis olivieri,3.65
1327,Amaurornis bicolor,3.65
1328,Amaurornis magnirostris,3.65
1329,Porzana nigra,2.65
1330,Porzana astrictocarpus,2.65
1331,Porzana parva,2.65
1332,Porzana pusilla,2.65
1333,Porzana palmeri,2.65
1334,Porzana porzana,2.65
1335,Porzana fluminea,2.65
1336,Porzana carolina,2.65
1337,Porzana spiloptera,2.65
1338,Porzana albicollis,2.65
1339,Porzana sandwichensis,2.65
1340,Porzana fusca,2.65
1341,Porzana paykullii,2.65
1342,Porzana tabuensis,2.65
1343,Porzana monasa,2.65
1344,Porzana atra,2.65
1345,Porzana flaviventer,2.65
1346,Porzana cinerea,2.65
1347,Aenigmatolimnas marginalis,3.65
1348,Cyanolimnas cerverai,3.65
1349,Neocrex colombiana,3.65
1350,Neocrex erythrops,3.65
1351,Pardirallus maculatus,3.65
1352,Pardirallus nigricans,3.65
1353,Pardirallus sanguinolentus,3.65
1354,Eulabeornis castaneoventris,3.65
1355,Habroptila wallacii,3.65
1356,Megacrex inepta,3.65
1357,Gallicrex cinerea,4.35
1358,Porphyrio coerulescens,6.674
1359,Porphyrio kukwiedei,6.674
1360,Porphyrio porphyrio,5.895
1361,Porphyrio albus,6.674
1362,Porphyrio mantelli,6.674
1363,Porphyrio hochstetteri,9.79
1364,Porphyrio alleni,5.895
1365,Porphyrio martinica,5.895
1366,Porphyrio flavirostris,5.895
1367,Gallinula pacifica,5.895
1368,Gallinula silvestris,5.895
1369,Gallinula nesiotis,5.895
1370,Gallinula chloropus,5.895
1371,Gallinula tenebrosa,5.895
1372,Gallinula angulata,5.895
1373,Gallinula melanops,5.895
1374,Gallinula ventralis,5.895
1375,Gallinula mortierii,5.895
1376,Fulica newtoni,7.412678761
