assessment id,taxon id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Common name,Category,Version,Criteria,PE?,PEW?,Assessment year,Population trend,Marine,Generation length,Depth upper limit,Depth lower limit
17774148,190680,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Siphonognathus,Siphonognathus caninis,"(Scott, 1976)",Sharpnose Weed Whiting,LC,3.1,,,,2012,4,t,,5,35
17774268,190677,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Odax,Odax cyanoallix,"Ayling &amp; Paxton, 1983",Bluefinned Butterfish,LC,3.1,,,,2012,4,t,,1,20
17774407,190678,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Odax,Odax pullus,"(Forster, 1801)",Greenbone,LC,3.1,,,,2012,4,t,,0,20
17774568,190683,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Siphonognathus,Siphonognathus radiatus,"(Quoy &amp; Gaimard, 1834)",Long-rayed Weed Whiting,LC,3.1,,,,2012,4,t,,1,18
17774691,190684,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Siphonognathus,Siphonognathus tanyourus,"Gomon &amp; Paxton, 1986",Longtail Weed Whiting,DD,3.1,,,,2012,4,t,,0,19
17774809,190681,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Siphonognathus,Siphonognathus argyrophanes,"Richardson, 1858",Tubemouth,LC,3.1,,,,2012,4,t,,,40
17774922,190682,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Siphonognathus,Siphonognathus attenuatus,"(Ogilby, 1897)",Slender Weed Whiting,LC,3.1,,,,2012,4,t,,5,40
17775042,190763,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus arabicus,"(Steindachner, 1902)",Arabian Parrotfish,LC,3.1,,,,2012,4,t,,5,50
17775179,190764,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus chinensis,"(Steindachner, 1867)",,DD,3.1,,,,2012,4,t,,,
17775293,190761,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus hypselopterus,"Bleeker, 1853",Yellow-tail Parrotfish,NT,3.1,,,,2012,4,t,4,10,30
17775510,190762,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus frontalis,"(Valenciennes, 1840)",Tan-faced Parrotfish,LC,3.1,,,,2012,3,t,,,40
17775837,190767,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus rhakoura,"Randall &amp; Anderson, 1997",,LC,3.1,,,,2012,4,t,,5,20
17775974,190768,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma atomarium,"(Poey, 1861)",Greenblotch Parrotfish,LC,3.1,,,,2012,4,t,,3,55
17776294,190765,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus persicus,"Randall &amp; Bruce, 1983",Gulf Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17776452,190766,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus caudofasciatus,"(Günther, 1862)",Redbarred Parrotfish,LC,3.1,,,,2012,4,t,,40,50
17776719,190755,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus frenatus,"Lacepède, 1802",Bridled Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17777316,190756,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Leptoscarus,Leptoscarus vaigiensis,"(Quoy &amp; Gaimard, 1824)",Marbled Parrotfish,LC,3.1,,,,2012,4,t,,,
17777914,190753,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus gibbus,"(Rüppell, 1829)",Heavybeak Parrotfish,LC,3.1,,,,2012,4,t,,2,30
17778081,190754,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus koputea,"Randall &amp; Choat, 1980",Marquesan Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17778209,190759,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus ferrugineus,"Forsskål, 1775",Rusty Parrotfish,LC,3.1,,,,2012,4,t,,1,60
17778441,190760,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus zelindae,"Moura, Figueiredo &amp; Sazima, 2001",Zelinda's Parrotfish,DD,3.1,,,,2012,4,t,7.5-8,1,60
17778589,190757,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cryptotomus,Cryptotomus roseus,"Cope, 1871",Bluelip Parrotfish,LC,3.1,,,,2012,4,t,,0,30
17778943,190758,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus genazonatus,"(Randall &amp; Bruce, 1983)",Sinai Parrotfish,LC,3.1,,,,2012,4,t,,6,31
17779108,190770,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma tuiupiranga,"Gasparini, Joyeux &amp; Floeter, 2003",,LC,3.1,,,,2012,3,t,,1,15
17779229,190769,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus longipinnis,"Randall &amp; Choat, 1980",Highfin Parrotfish,LC,3.1,,,,2012,4,t,,10,55
17779418,190733,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hipposcarus,Hipposcarus harid,"(Forsskål, 1775)",Candelamoa Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17779745,190734,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma viride,"(Bonnaterre, 1788)",Stoplight Parrotfish,LC,3.1,,,,2012,4,t,,1,50
17780099,190735,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus maculipinna,"Westneat, Satapoomin &amp; Randall, 2007",Spot-fin Parrotfish,DD,3.1,,,,2012,4,t,,3,15
17780233,190736,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus psittacus,"Forsskål, 1775",Common Parrotfish,LC,3.1,,,,2012,4,t,,2,30
17780851,190729,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma aurofrenatum,"(Valenciennes, 1840)",Redband Parrotfish,LC,3.1,,,,2012,4,t,,2,20
17781191,190730,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Nicholsina,Nicholsina usta,"(Valenciennes, 1840)",Emerald Parrotfish,LC,3.1,,,,2012,4,t,,1,73
17781477,190731,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus rubroviolaceus,"Bleeker, 1847",Ember Parrotfish,LC,3.1,,,,2012,4,t,,1,36
17782171,190732,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus iseri,"(Bloch, 1789)",Striped Parrotfish,LC,3.1,,,,2012,4,t,,3,30
17782510,190725,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus xanthopleura,"Bleeker, 1853",Red Parrotfish,LC,3.1,,,,2012,4,t,,3,50
17782740,190726,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus altipinnis,"(Steindachner, 1879)",Filament-finned Parrotfish,LC,3.1,,,,2012,4,t,,1,50
17783061,190727,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus spilurus,(Valenciennes 1840),Bullethead Parrotfish,LC,3.1,,,,2012,4,t,,1,30
17783512,190728,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus microrhinos,"(Bleeker, 1854)",Steephead Parrotfish,LC,3.1,,,,2012,4,t,,1,50
17783950,190721,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma rubripinne,"(Valenciennes, 1840)",Redfin Parrotfish,LC,3.1,,,,2012,4,t,,1,15
17784395,190722,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus falcipinnis,"(Playfair, 1868)",Sicklefin Parrotfish,LC,3.1,,,,2012,4,t,,4,25
17784612,190723,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma amplum,"(Ranzani, 1841)",Reef Parrotfish,LC,3.1,,,,2012,4,t,5-6,1,30
17784768,190724,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma frondosum,"(Agassiz, 1831)",Agassiz's Parrotfish,DD,3.1,,,,2012,4,t,8-9,1,54
17784981,190750,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus taeniopterus,"Lesson, 1829",Princess Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17785330,190749,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus pyrrostethus,"Richardson, 1846",Blue Banded Parrotfish,LC,3.1,,,,2012,4,t,,1,100
17785856,190752,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus zufar,"Randall &amp; Hoover, 1995",Dhofar Parrotfish,DD,3.1,,,,2012,4,t,,1,15
17785979,190751,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma axillare,"(Steindachner, 1878)",Gray Parrotfish,DD,3.1,,,,2012,4,t,,1,54
17786150,190746,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus oedema,"(Snyder, 1909)",Knothead Parrotfish,LC,3.1,,,,2012,4,t,,0,35
17786312,190745,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hipposcarus,Hipposcarus longiceps,"(Valenciennes, 1840)",Pacific Longnose Parrotfish,LC,3.1,,,,2012,4,t,,2,40
17786694,190748,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus trispinosus,"Valenciennes, 1840",Greenback Parrotfish,EN,3.1,A2d,,,2012,2,t,7-10,1,45
17787219,190742,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus strongylocephalus,"(Bleeker, 1855)",Indian Ocean Steephead Parrotfish,LC,3.1,,,,2012,4,t,,2,35
17787513,190741,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus troschelii,"(Bleeker, 1853)",Troschel's Parrotfish,LC,3.1,,,,2012,4,t,,5,25
17787664,190744,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus bleekeri,"(De Beaufort, 1940)",Bleeker's Parrotfish,LC,3.1,,,,2012,4,t,4,2,30
17787954,190743,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus ovifrons,"Temminck &amp; Schlegel, 1846",Knobsnout Parrotfish,DD,3.1,,,,2012,4,t,,8,25
17788150,190738,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma chrysopterum,"(Bloch &amp; Schneider, 1801)",Redtail Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17788485,190737,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus cyanescens,"(Valenciennes, 1840)",Blue Humphead Parrotfish,LC,3.1,,,,2012,4,t,,3,30
17788701,190740,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus niger,"Forsskål, 1775",Dusky Parrotfish,LC,3.1,,,,2012,4,t,,0,20
17789308,190739,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus dimidiatus,"Bleeker, 1859",Yellowbarred Parrotfish,LC,3.1,,,,2012,4,t,,1,12
17789666,190703,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus hoefleri,"(Steindachner, 1881)",Guinean Parrotfish,LC,3.1,,,,2012,4,t,,3,30
17789893,190704,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus tricolor,"Bleeker, 1847",Tricolour Parrotfish,LC,3.1,,,,2012,4,t,,10,40
17790289,190701,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Nicholsina,Nicholsina collettei,"Schultz, 1968",,LC,3.1,,,,2012,4,t,,20,50
17790500,190702,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus fuscocaudalis,"Randall &amp; Myers, 2000",Darktail Parrotfish,LC,3.1,,,,2012,4,t,,20,40
17790690,190699,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus atrilunula,"(Randall &amp; Bruce, 1983)",Bluemoon Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17790871,190700,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus scaber,"Valenciennes, 1840",Five-saddle Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17791209,190697,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus capistratoides,"(Bleeker, 1847)",Pink-margined Parrotfish,LC,3.1,,,,2012,4,t,,2,25
17791465,190698,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus vetula,"Bloch &amp; Schneider, 1801",Queen Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17791810,190695,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus flavipectoralis,"Schultz, 1958",Yellowfin Parrotfish,LC,3.1,,,,2012,4,t,,2,40
17792062,190696,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma griseorubrum,"Cervigón, 1982",Grey Parrotfish,DD,3.1,,,,2012,4,t,,,
17792185,190693,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus collana,"Rüppell, 1835",Red Sea Parrotfish,LC,3.1,,,,2012,4,t,,1,25
17792374,190694,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus globiceps,"Valenciennes, 1840",Globehead Parrotfish,LC,3.1,,,,2012,4,t,,1,30
17792863,190691,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cetoscarus,Cetoscarus ocellatus,"(Valenciennes, 1840)",Bicolor Parrotfish,LC,3.1,,,,2012,4,t,,0,35
17793312,190692,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus enneacanthus,"(Lacepède, 1802)",Captain Parrotfish,LC,3.1,,,,2012,4,t,,0,30
17793547,190689,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,Calotomus viridescens,"(Rüppell, 1835)",Viridescent Parrotfish,LC,3.1,,,,2012,4,t,,0,30
17793737,190690,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Cetoscarus,Cetoscarus bicolor,"(Rüppell, 1829)",Bicolour Parrotfish,LC,3.1,,,,2012,4,t,,1,30
17793912,190720,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus coelestinus,"Valenciennes, 1840",Midnight Parrotfish,DD,3.1,,,,2012,4,t,,5,75
17794255,190719,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus japanensis,"(Bloch, 1789)",Palecheek Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17794587,190718,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus perspicillatus,"(Steindachner, 1879)",Spectacled Parrotfish,LC,3.1,,,,2012,4,t,,1,71
17794751,190717,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus rivulatus,"Valenciennes, 1840",Rivulated Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17795083,190716,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus obishime,"Randall &amp; Earle, 1993",Yellowtail Parrotfish,DD,3.1,,,,2012,4,t,,3,55
17795228,190715,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus sordidus,"(Forsskål, 1775)",Daisy Parrotfish,LC,3.1,,,,2012,4,t,,1,50
17795612,190714,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus fuscopurpureus,"(Klunzinger, 1871)",Purple-brown Parrotfish,LC,3.1,,,,2012,4,t,,2,20
17795871,190713,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus spinus,"(Kner, 1868)",Greensnout Parrotfish,LC,3.1,,,,2012,4,t,,2,25
17796247,190712,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma radians,"(Valenciennes, 1840)",Bucktooth Parrotfish,LC,3.1,,,,2012,4,t,,1,12
17796625,190711,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Chlorurus,Chlorurus bowersi,"(Snyder, 1909)",Bower's Parrotfish,NT,3.1,,,,2012,4,t,4,0,25
17796845,190710,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma cretense,"(Linnaeus, 1758)",Parrotfish,LC,3.1,,,,2012,4,t,,0,50
17797173,190709,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus coeruleus,"(Edwards, 1771)",Blue Parrotfish,LC,3.1,,,,2012,4,t,,3,40
17797524,190708,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus quoyi,"Valenciennes, 1840",Quoy's Parrotfish,LC,3.1,,,,2012,4,t,,1,18
17797851,190707,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus chameleon,"Choat &amp; Randall, 1986",Chameleon Parrotfish,LC,3.1,,,,2012,4,t,,1,35
17798107,190706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus russelii,"Valenciennes, 1840",Eclipse Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17798394,190705,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus ghobban,"Forsskål, 1775",Blue-barred Parrotfish,LC,3.1,,,,2012,4,t,,3,36
17798757,190687,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,Calotomus zonarchus,"(Jenkins, 1903)",Yellowbar Parrotfish,LC,3.1,,,,2012,4,t,,12,170
17798889,190688,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,Calotomus carolinus,"(Valenciennes, 1840)",Carolines Parrotfish,LC,3.1,,,,2012,4,t,,2,30
17799481,190685,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,Calotomus spinidens,"(Quoy &amp; Gaimard, 1824)",Spinytooth Parrotfish,LC,3.1,,,,2012,4,t,,0,25
17799873,190686,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Calotomus,Calotomus japonicus,"(Valenciennes, 1840)",Japanese Parrotfish,LC,3.1,,,,2012,4,t,,3,20
17802854,20425,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Sousa,Sousa teuszii,"(Kükenthal, 1892)",Atlantic Humpbacked Dolphin,VU,3.1,C2a(i),,,2012,2,t,,,
17807828,11140,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenodelphis,Lagenodelphis hosei,"Fraser, 1956",Fraser's Dolphin,LC,3.1,,,,2012,4,t,,,
17821189,20729,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Stenella,Stenella attenuata,"(Gray, 1846)",Pantropical Spotted Dolphin,LC,3.1,,,,2012,4,t,,,
17832795,20732,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Stenella,Stenella frontalis,"(G. Cuvier, 1829)",Atlantic Spotted Dolphin,DD,3.1,,,,2012,4,t,,,
17837287,20733,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Stenella,Stenella longirostris,"(Gray, 1828)",Spinner Dolphin,DD,3.1,,,,2012,4,t,,,
17840531,20730,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Stenella,Stenella clymene,"(Gray, 1846)",Clymene Dolphin,DD,3.1,,,,2012,4,t,,,
17845477,20738,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Steno,Steno bredanensis,"(G. Cuvier in Lesson, 1828)",Rough-toothed Dolphin,LC,3.1,,,,2012,4,t,,,
17875454,11142,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,Lagenorhynchus albirostris,"(Gray, 1846)",White-beaked Dolphin,LC,3.1,,,,2012,4,t,,,
17876617,11145,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,Lagenorhynchus obliquidens,"Gill, 1865",Pacific White-sided Dolphin,LC,3.1,,,,2012,4,t,,,
17877048,12125,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,Lissodelphis borealis,"(Peale, 1848)",Northern Right Whale Dolphin,LC,3.1,,,,2012,4,t,,,
17877993,12126,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Lissodelphis,Lissodelphis peronii,"(Lacépède, 1804)",Southern Right Whale Dolphin,DD,3.1,,,,2012,4,t,,,
17879018,2467,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,Balaena,Balaena mysticetus,"Linnaeus, 1758",Bowhead Whale,LC,3.1,,,,2012,1,t,52,,
17894276,63571,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Bolbometopon,Bolbometopon muricatum,"(Valenciennes, 1840)",Green Humphead Parrotfish,VU,3.1,A2d,,,2012,2,t,,,
17894922,183813,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Nicholsina,Nicholsina denticulata,"(Evermann &amp; Radcliffe, 1917)",Loosetooth Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17895290,183468,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus compressus,"(Osburn &amp; Nichols, 1916)",Azure parrotfish,LC,3.1,,,,2012,3,t,,3,25
17895609,154706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus dubius,"Bennett, 1828",Regal Parrotfish,LC,3.1,,,,2012,4,t,,1,20
17895868,154677,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus festivus,"Valenciennes, 1840",Festive Parrotfish,LC,3.1,,,,2012,3,t,,3,30
17896485,154960,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus oviceps,"Valenciennes, 1840",Blue Parrotfish,LC,3.1,,,,2012,4,t,4,1,15
17897573,183839,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus perrico,"Jordan &amp; Gilbert, 1882",Bumphead Parrotfish,LC,3.1,,,,2012,3,t,,1,20
17898392,154676,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus prasiognathos,"Valenciennes, 1840",Singapore Parrotfish,LC,3.1,,,,2012,3,t,2-4,1,15
17899942,155290,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus schlegeli,"(Bleeker, 1861)",Yellowband Parrotfish,LC,3.1,,,,2012,4,t,,1,50
17900949,154971,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,Scarus viridifucatus,"(Smith, 1956)",Greenlip Parrotfish,LC,3.1,,,,2012,3,t,4,2,15
17901436,154780,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Siphonognathus,Siphonognathus beddomei,"(Johnston, 1885)",Pencil Weed Whiting,LC,3.1,,,,2012,4,t,,2,10
17901862,155292,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Sparisoma,Sparisoma strigatum,"(Günther, 1862)",Strigate Parrotfish,LC,3.1,,,,2012,4,t,,5,20
18130930,190082,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Trinectes,Trinectes maculatus,"(Bloch & Schneider, 1801)",Freshwater Flounder,LC,3.1,,,,2013,3,t,,0,75
18130940,190135,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,URANOSCOPIDAE,Xenocephalus,Xenocephalus egregius,"(Jordan &amp; Thompson, 1905)",Freckled Stargazer,LC,3.1,,,,2015,3,t,,20,540
18131349,155235,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Lile,Lile piquitinga,"(Schreiner &amp; Miranda Ribeiro, 1903)",Atlantic Piquitinga,LC,3.1,,,,2015,4,t,,0,10
18229413,202406,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Syngnathus,Syngnathus scovelli,"(Evermann & Kendall, 1896)",American Gulf Pipefish,LC,3.1,,,,2013,3,t,,,
