Time SWH_DEN SWH_SN SWH_RN SWH_Biomass HWH_DEN HWH_SN HWH_RN HWH_Biomass MWH_DEN MWH_SN MWH_RN MWH_Biomass FWH_DEN FWH_SN FWH_RN FWH_Biomass HOS_DEN HOS_SN HOS_RN HOS_Biomass PEL_DEN PEL_SN PEL_RN PEL_Biomass MAC_DEN MAC_SN MAC_RN MAC_Biomass BWH_DEN BWH_SN BWH_RN BWH_Biomass
1.438100e+04 3.532384e+03 5.144758e+07 1.163904e+08 6.758698e+04 7.065689e+02 7.209585e+07 1.910537e+08 2.119640e+04 1.098734e+05 2.075551e+07 4.964091e+07 8.817553e+05 8.231223e+03 2.810175e+08 6.481390e+08 8.718827e+05 1.135520e+05 2.599334e+06 6.123638e+06 1.129183e+05 1.047942e+09 4.878103e+03 8.946424e+03 1.651552e+06 1.920000e-13 1.366762e+03 2.483810e+03 8.428132e-17 2.217019e+10 5.396857e+02 9.278707e+02 3.709105e+06
1.445400e+04 3.457497e+03 5.162320e+07 1.172455e+08 6.656039e+04 7.065689e+02 7.218676e+07 1.912946e+08 2.122312e+04 1.089533e+05 2.142612e+07 5.207584e+07 9.129441e+05 8.180191e+03 2.859038e+08 6.657876e+08 8.874919e+05 1.090745e+05 2.724674e+06 6.534225e+06 1.151297e+05 4.022171e+08 1.190108e+04 2.495951e+04 1.690159e+06 6.399750e+10 1.498121e+02 3.966468e+02 3.986809e+06 2.162367e+10 5.513467e+02 1.107589e+03 4.089440e+06
1.452700e+04 3.396202e+03 5.177490e+07 1.180826e+08 6.576320e+04 7.065689e+02 7.228516e+07 1.915554e+08 2.125205e+04 1.207502e+05 1.925381e+07 4.743753e+07 9.180410e+05 8.088465e+03 2.910013e+08 6.831997e+08 8.982961e+05 1.060205e+05 2.836343e+06 6.907302e+06 1.177650e+05 2.953839e+08 1.625934e+04 3.823414e+04 1.835001e+06 1.920000e-13 1.430535e+03 3.784172e+03 1.141395e-16 2.108975e+10 5.654014e+02 1.288583e+03 4.457407e+06
1.460000e+04 2.857365e+02 5.253646e+07 1.143637e+08 5.436600e+03 1.920000e-13 7.903884e+07 2.094528e+08 6.314505e-12 1.920000e-13 2.135915e+07 4.920368e+07 1.544479e-12 1.920000e-13 2.980065e+08 6.704138e+08 2.119678e-11 1.026206e+05 2.960201e+06 7.299970e+06 1.200311e+05 2.473416e+08 2.001282e+04 5.060456e+04 1.991194e+06 1.920000e-13 1.430535e+03 3.784172e+03 1.141395e-16 2.403997e+10 5.257860e+02 1.304431e+03 5.015814e+06
1.467300e+04 2.857163e+02 5.253648e+07 1.150698e+08 5.459216e+03 4.593213e+02 7.225556e+07 1.914770e+08 1.380973e+04 8.069422e+04 2.014864e+07 4.749048e+07 6.222218e+05 5.931526e+03 2.774028e+08 6.354701e+08 6.172791e+05 1.044083e+05 2.814983e+06 7.005474e+06 1.168884e+05 2.187259e+08 2.378345e+04 6.195011e+04 2.137745e+06 1.920000e-13 1.430535e+03 3.784172e+03 1.141395e-16 6.714253e+09 2.611635e+02 6.130262e+02 6.691265e+05
1.474600e+04 3.514975e+03 5.096771e+07 1.150080e+08 6.650767e+04 6.632624e+02 7.229601e+07 1.915842e+08 1.995248e+04 1.091691e+05 2.100775e+07 5.020875e+07 8.863090e+05 8.148732e+03 2.845766e+08 6.559770e+08 8.737324e+05 1.136896e+05 2.618085e+06 6.123871e+06 1.133012e+05 1.046806e+09 4.873654e+03 8.978802e+03 1.653095e+06 1.920000e-13 1.317439e+03 2.392223e+03 8.119707e-17 2.224496e+10 5.418902e+02 9.289477e+02 3.729935e+06
1.481900e+04 3.440052e+03 5.113502e+07 1.158513e+08 6.548634e+04 6.632624e+02 7.238538e+07 1.918210e+08 1.997715e+04 1.082433e+05 2.168011e+07 5.265242e+07 9.172441e+05 8.097530e+03 2.895021e+08 6.737277e+08 8.891751e+05 1.092265e+05 2.731888e+06 6.470509e+06 1.145866e+05 4.018223e+08 1.190830e+04 2.518035e+04 1.698948e+06 6.500428e+10 1.598553e+02 4.234455e+02 4.322544e+06 2.163809e+10 5.529063e+02 1.104444e+03 4.088257e+06
1.489200e+04 3.379163e+03 5.127923e+07 1.166867e+08 6.470459e+04 6.632624e+02 7.248184e+07 1.920766e+08 2.000377e+04 1.199857e+05 1.947180e+07 4.793014e+07 9.219484e+05 8.003750e+03 2.946466e+08 6.912415e+08 8.995514e+05 1.061799e+05 2.831774e+06 6.799384e+06 1.165804e+05 2.951160e+08 1.629523e+04 3.858712e+04 1.846419e+06 1.920000e-13 1.440271e+03 3.814900e+03 1.150252e-16 2.104885e+10 5.659502e+02 1.280122e+03 4.429779e+06
1.496500e+04 2.840859e+02 5.198775e+07 1.130718e+08 5.345583e+03 1.920000e-13 8.013461e+07 2.123566e+08 6.402048e-12 1.920000e-13 2.159693e+07 4.971700e+07 1.560919e-12 1.920000e-13 3.015043e+08 6.778343e+08 2.143576e-11 1.027673e+05 2.946111e+06 7.166482e+06 1.184738e+05 2.470871e+08 2.006173e+04 5.087096e+04 1.998027e+06 1.920000e-13 1.440271e+03 3.814900e+03 1.150252e-16 2.397819e+10 5.228879e+02 1.290094e+03 4.955812e+06
1.503800e+04 2.840657e+02 5.198776e+07 1.137917e+08 5.368519e+03 4.330542e+02 7.246485e+07 1.920316e+08 1.305771e+04 8.007005e+04 2.037654e+07 4.798295e+07 6.239844e+05 5.864040e+03 2.808444e+08 6.428972e+08 6.175218e+05 1.045582e+05 2.803600e+06 6.905601e+06 1.157302e+05 2.184773e+08 2.378127e+04 6.196520e+04 2.135637e+06 1.920000e-13 1.440271e+03 3.814900e+03 1.150252e-16 6.771170e+09 2.570919e+02 6.047201e+02 6.652442e+05
1.511100e+04 3.495278e+03 5.051307e+07 1.138763e+08 6.550287e+04 6.244071e+02 7.250925e+07 1.921493e+08 1.883903e+04 1.084004e+05 2.123572e+07 5.070301e+07 8.889929e+05 8.058276e+03 2.880788e+08 6.635540e+08 8.742113e+05 1.138430e+05 2.612328e+06 6.108275e+06 1.131769e+05 1.045114e+09 4.870261e+03 8.958130e+03 1.647556e+06 1.920000e-13 1.326559e+03 2.409654e+03 8.177824e-17 2.223124e+10 5.385098e+02 9.249728e+02 3.708993e+06
1.518400e+04 3.419755e+03 5.067367e+07 1.147066e+08 6.447385e+04 6.244071e+02 7.259792e+07 1.923843e+08 1.886207e+04 1.074852e+05 2.190705e+07 5.314894e+07 9.196842e+05 8.007458e+03 2.930233e+08 6.813678e+08 8.894731e+05 1.093681e+05 2.731100e+06 6.488992e+06 1.149557e+05 4.013558e+08 1.190351e+04 2.519672e+04 1.697505e+06 6.466806e+10 1.671628e+02 4.427497e+02 4.496372e+06 2.178834e+10 5.509027e+02 1.105800e+03 4.115037e+06
1.525700e+04 3.358715e+03 5.081210e+07 1.155415e+08 6.369572e+04 6.244071e+02 7.269399e+07 1.926388e+08 1.888703e+04 1.192324e+05 1.966204e+07 4.833593e+07 9.242618e+05 7.907616e+03 2.982202e+08 6.989557e+08 8.989224e+05 1.063258e+05 2.833490e+06 6.826998e+06 1.170962e+05 2.948589e+08 1.631223e+04 3.875400e+04 1.850991e+06 1.920000e-13 1.455585e+03 3.855803e+03 1.162557e-16 2.135849e+10 5.652554e+02 1.286741e+03 4.509365e+06
1.533000e+04 2.823608e+02 5.146654e+07 1.128938e+08 5.290617e+03 1.920000e-13 8.124938e+07 2.153108e+08 6.491109e-12 1.920000e-13 2.181874e+07 5.018993e+07 1.576126e-12 1.920000e-13 3.048963e+08 6.849942e+08 2.166672e-11 1.029239e+05 2.949290e+06 7.196405e+06 1.190427e+05 2.468452e+08 2.016225e+04 5.130012e+04 2.010976e+06 1.920000e-13 1.455585e+03 3.855803e+03 1.162557e-16 2.439170e+10 5.265354e+02 1.304837e+03 5.092413e+06
1.540300e+04 2.823412e+02 5.146656e+07 1.138352e+08 5.320551e+03 4.049347e+02 7.267845e+07 1.925977e+08 1.224582e+04 7.936092e+04 2.058235e+07 4.839690e+07 6.240652e+05 5.785190e+03 2.842239e+08 6.499881e+08 6.161237e+05 1.047011e+05 2.806944e+06 6.931970e+06 1.162429e+05 2.181251e+08 2.396352e+04 6.253027e+04 2.150777e+06 1.920000e-13 1.455585e+03 3.855803e+03 1.162557e-16 6.757017e+09 2.612139e+02 6.130079e+02 6.734130e+05
1.547600e+04 3.476598e+03 5.010667e+07 1.136222e+08 6.489103e+04 5.837166e+02 7.272428e+07 1.927191e+08 1.766358e+04 1.077722e+05 2.142981e+07 5.109933e+07 8.910956e+05 7.963795e+03 2.914286e+08 6.706825e+08 8.734743e+05 1.140208e+05 2.609679e+06 6.077021e+06 1.129130e+05 1.044327e+09 4.900212e+03 9.001444e+03 1.655037e+06 1.920000e-13 1.341418e+03 2.437963e+03 8.272310e-17 2.243615e+10 5.409650e+02 9.271462e+02 3.755019e+06
1.554900e+04 3.404352e+03 5.025982e+07 1.146308e+08 6.399343e+04 5.837166e+02 7.281292e+07 1.929540e+08 1.768511e+04 1.069050e+05 2.209443e+07 5.353340e+07 9.216889e+05 7.915913e+03 2.963679e+08 6.885143e+08 8.887716e+05 1.095560e+05 2.721032e+06 6.414862e+06 1.141017e+05 4.009813e+08 1.196605e+04 2.519557e+04 1.698727e+06 6.512836e+10 1.654924e+02 4.382762e+02 4.482760e+06 2.184508e+10 5.518806e+02 1.100605e+03 4.115250e+06
1.562200e+04 3.344970e+03 5.040022e+07 1.157983e+08 6.337592e+04 5.837166e+02 7.290833e+07 1.932068e+08 1.770829e+04 1.192497e+05 1.980651e+07 4.863335e+07 9.304035e+05 7.828187e+03 3.015425e+08 7.061706e+08 8.992965e+05 1.065076e+05 2.819476e+06 6.740675e+06 1.160781e+05 2.946071e+08 1.637758e+04 3.873695e+04 1.851033e+06 1.920000e-13 1.462645e+03 3.874263e+03 1.168142e-16 2.126584e+10 5.649572e+02 1.276152e+03 4.463412e+06
1.569500e+04 2.807836e+02 5.098151e+07 1.126783e+08 5.238642e+03 1.920000e-13 8.237528e+07 2.182944e+08 6.581058e-12 1.920000e-13 2.202743e+07 5.063226e+07 1.590375e-12 1.920000e-13 3.082387e+08 6.920232e+08 2.189373e-11 1.031024e+05 2.928613e+06 7.085370e+06 1.177010e+05 2.467092e+08 2.019755e+04 5.125410e+04 2.009567e+06 1.920000e-13 1.462645e+03 3.874263e+03 1.168142e-16 2.420275e+10 5.229024e+02 1.290446e+03 5.003234e+06
1.576800e+04 2.807645e+02 5.098152e+07 1.134656e+08 5.263483e+03 3.744252e+02 7.289746e+07 1.931780e+08 1.135729e+04 7.956808e+04 2.072233e+07 4.868708e+07 6.295963e+05 5.721540e+03 2.874587e+08 6.571092e+08 6.160996e+05 1.048951e+05 2.783776e+06 6.821351e+06 1.148586e+05 2.181581e+08 2.393900e+04 6.239024e+04 2.147010e+06 1.920000e-13 1.462645e+03 3.874263e+03 1.168142e-16 6.758806e+09 2.572564e+02 6.049365e+02 6.643230e+05
1.584100e+04 3.461129e+03 4.974281e+07 1.136282e+08 6.446109e+04 5.395281e+02 7.294554e+07 1.933055e+08 1.637609e+04 1.080281e+05 2.158213e+07 5.141449e+07 8.989682e+05 7.876228e+03 2.947893e+08 6.781053e+08 8.735523e+05 1.142207e+05 2.585039e+06 5.974312e+06 1.114527e+05 1.046544e+09 4.892736e+03 9.014805e+03 1.659253e+06 1.920000e-13 1.348052e+03 2.450201e+03 8.313616e-17 2.228313e+10 5.369876e+02 9.219617e+02 3.706134e+06
1.591400e+04 3.388105e+03 4.988075e+07 1.144502e+08 6.347184e+04 5.395280e+02 7.303245e+07 1.935358e+08 1.639560e+04 1.071511e+05 2.224456e+07 5.384038e+07 9.293948e+05 7.828554e+03 2.997553e+08 6.959999e+08 8.886668e+05 1.097316e+05 2.695818e+06 6.317310e+06 1.127488e+05 4.012327e+08 1.197979e+04 2.534892e+04 1.707435e+06 6.471039e+10 1.750555e+02 4.636654e+02 4.711833e+06 2.166751e+10 5.481122e+02 1.095805e+03 4.060634e+06
1.598700e+04 3.328081e+03 5.000293e+07 1.153120e+08 6.272068e+04 5.395280e+02 7.312645e+07 1.937849e+08 1.641670e+04 1.194309e+05 1.993848e+07 4.890158e+07 9.372661e+05 7.739004e+03 3.049879e+08 7.137799e+08 8.988043e+05 1.066635e+05 2.799553e+06 6.683046e+06 1.153050e+05 2.945588e+08 1.641364e+04 3.891613e+04 1.857957e+06 1.920000e-13 1.489812e+03 3.946819e+03 1.189970e-16 2.107765e+10 5.613654e+02 1.271316e+03 4.403661e+06
1.605900e+04 2.792544e+02 5.052005e+07 1.115517e+08 5.159553e+03 1.920000e-13 8.355707e+07 2.214261e+08 6.675472e-12 1.920000e-13 2.222317e+07 5.104416e+07 1.603675e-12 1.920000e-13 3.114987e+08 6.988520e+08 2.211456e-11 1.032491e+05 2.917021e+06 7.075187e+06 1.176122e+05 2.466622e+08 2.021803e+04 5.131371e+04 2.011436e+06 1.920000e-13 1.489812e+03 3.946819e+03 1.189970e-16 2.395884e+10 5.200499e+02 1.284738e+03 4.929432e+06
